retweet_count,reply_count,like_count,quote_count,tweet_id,created_at
974,27,3021,0,709556954897764352,2016-03-15 01:48:55+00:00
219,9,1385,0,709519240576036864,2016-03-14 23:19:03+00:00
517,13,2021,1,709449600415961088,2016-03-14 18:42:20+00:00
616,22,2423,1,709409458133323776,2016-03-14 16:02:49+00:00
521,14,2205,0,709225125749587968,2016-03-14 03:50:21+00:00
5170,116,11410,2,709207347839836160,2016-03-14 02:39:42+00:00
589,29,2263,0,709198395643068416,2016-03-14 02:04:08+00:00
608,32,1852,2,709179584944730112,2016-03-14 00:49:23+00:00
365,8,1875,1,709158332880297984,2016-03-13 23:24:56+00:00
1477,46,4323,0,709042156699303936,2016-03-13 15:43:18+00:00
592,18,1668,0,708853462201716736,2016-03-13 03:13:29+00:00
801,19,2738,0,708845821941387264,2016-03-13 02:43:08+00:00
448,10,1548,0,708834316713893888,2016-03-13 01:57:25+00:00
6242,101,15216,116,708810915978854400,2016-03-13 00:24:26+00:00
738,13,2535,0,708738143638450176,2016-03-12 19:35:15+00:00
638,15,2333,0,708711088997666816,2016-03-12 17:47:45+00:00
617,29,2337,0,708479650088034304,2016-03-12 02:28:06+00:00
729,20,2850,1,708469915515297792,2016-03-12 01:49:25+00:00
9051,147,14657,66,708400866336894976,2016-03-11 21:15:02+00:00
1199,35,3304,0,708356463048204288,2016-03-11 18:18:36+00:00
676,17,2186,1,708349470027751424,2016-03-11 17:50:48+00:00
1412,40,3985,0,708149363256774656,2016-03-11 04:35:39+00:00
784,12,3096,0,708130923141795840,2016-03-11 03:22:23+00:00
896,17,2476,1,708119489313951744,2016-03-11 02:36:57+00:00
501,6,1798,0,708109389455101952,2016-03-11 01:56:49+00:00
1749,58,4062,3,708026248782585856,2016-03-10 20:26:26+00:00
1013,20,2863,3,707995814724026368,2016-03-10 18:25:30+00:00
2,1,45,0,707983188426153984,2016-03-10 17:35:20+00:00
867,32,2484,0,707969809498152960,2016-03-10 16:42:10+00:00
871,35,3008,0,707776935007539200,2016-03-10 03:55:45+00:00
554,15,2290,0,707741517457260544,2016-03-10 01:35:01+00:00
2198,35,3728,1,707738799544082432,2016-03-10 01:24:13+00:00
915,23,3122,0,707693576495472640,2016-03-09 22:24:31+00:00
783,23,2353,0,707629649552134144,2016-03-09 18:10:30+00:00
5710,89,15579,88,707610948723478528,2016-03-09 16:56:11+00:00
632,31,2069,0,707420581654872064,2016-03-09 04:19:44+00:00
543,9,2113,1,707411934438625280,2016-03-09 03:45:22+00:00
1144,37,3213,0,707387676719185920,2016-03-09 02:08:59+00:00
974,25,3007,1,707377100785885184,2016-03-09 01:26:57+00:00
577,15,2283,0,707315916783140864,2016-03-08 21:23:50+00:00
708,20,2579,0,707297311098011648,2016-03-08 20:09:54+00:00
619,18,2398,0,707059547140169728,2016-03-08 04:25:07+00:00
716,23,2015,1,707038192327901184,2016-03-08 03:00:15+00:00
1220,22,3728,0,707021089608753152,2016-03-08 01:52:18+00:00
538,25,2112,0,707014260413456384,2016-03-08 01:25:10+00:00
7105,145,13416,161,706904523814649856,2016-03-07 18:09:06+00:00
522,27,1882,1,706901761596989440,2016-03-07 17:58:08+00:00
890,35,3024,0,706681918348251136,2016-03-07 03:24:33+00:00
982,27,2347,0,706644897839910912,2016-03-07 00:57:27+00:00
581,5,1983,1,706593038911545344,2016-03-06 21:31:22+00:00
1287,30,3189,0,706538006853918720,2016-03-06 17:52:42+00:00
929,26,2872,0,706516534877929472,2016-03-06 16:27:23+00:00
842,18,3166,1,706346369204748288,2016-03-06 05:11:12+00:00
7122,73,19508,100,706310011488698368,2016-03-06 02:46:44+00:00
435,9,1567,0,706291001778950144,2016-03-06 01:31:11+00:00
848,19,2516,1,706265994973601792,2016-03-05 23:51:49+00:00
2001,15,3579,0,706169069255446528,2016-03-05 17:26:40+00:00
1447,23,4714,0,706166467411222528,2016-03-05 17:16:20+00:00
343,10,1357,0,706153300320784384,2016-03-05 16:24:01+00:00
662,17,2861,0,705975130514706432,2016-03-05 04:36:02+00:00
795,21,2921,1,705970349788291072,2016-03-05 04:17:02+00:00
494,15,2180,0,705898680587526144,2016-03-04 23:32:15+00:00
466,16,1791,0,705786532653883392,2016-03-04 16:06:36+00:00
1026,20,2910,1,705591895322394624,2016-03-04 03:13:11+00:00
824,13,2739,0,705475953783398400,2016-03-03 19:32:29+00:00
1457,24,4062,0,705442520700944384,2016-03-03 17:19:38+00:00
1516,38,3506,5,705428427625635840,2016-03-03 16:23:38+00:00
676,24,2770,1,705239209544720384,2016-03-03 03:51:44+00:00
712,23,2372,0,705223444686888960,2016-03-03 02:49:06+00:00
472,5,1957,0,705102439679201280,2016-03-02 18:48:16+00:00
556,16,2012,0,705066031337840640,2016-03-02 16:23:36+00:00
1014,36,3960,2,704871453724954624,2016-03-02 03:30:25+00:00
476,18,2067,0,704859558691414016,2016-03-02 02:43:09+00:00
1364,29,4692,0,704847917308362752,2016-03-02 01:56:53+00:00
895,39,2446,2,704819833553219584,2016-03-02 00:05:17+00:00
2620,48,6123,28,704761120771465216,2016-03-01 20:11:59+00:00
902,18,2656,0,704499785726889984,2016-03-01 02:53:32+00:00
71,6,686,0,704491224099647488,2016-03-01 02:19:31+00:00
978,27,3147,0,704480331685040128,2016-03-01 01:36:14+00:00
3226,63,7323,1,704364645503647744,2016-02-29 17:56:32+00:00
313,10,1443,0,704347321748819968,2016-02-29 16:47:42+00:00
412,13,1384,0,704134088924532736,2016-02-29 02:40:23+00:00
520,21,1712,0,704113298707505152,2016-02-29 01:17:46+00:00
841,18,2690,0,704054845121142784,2016-02-28 21:25:30+00:00
404,12,1703,0,703774238772166656,2016-02-28 02:50:28+00:00
1020,23,3012,0,703769065844768768,2016-02-28 02:29:55+00:00
600,9,2358,0,703631701117943808,2016-02-27 17:24:05+00:00
1380,19,3542,0,703611486317502464,2016-02-27 16:03:45+00:00
1219,34,3495,0,703425003149250560,2016-02-27 03:42:44+00:00
623,14,2254,0,703407252292673536,2016-02-27 02:32:12+00:00
1027,23,3219,0,703382836347330560,2016-02-27 00:55:11+00:00
344,13,1763,0,703356393781329920,2016-02-26 23:10:06+00:00
494,13,1826,0,703268521220972544,2016-02-26 17:20:56+00:00
2797,54,6803,0,703079050210877440,2016-02-26 04:48:02+00:00
11292,183,24303,190,703041949650034688,2016-02-26 02:20:37+00:00
650,35,2367,1,702932127499816960,2016-02-25 19:04:13+00:00
411,18,1480,0,702899151802126336,2016-02-25 16:53:11+00:00
962,28,2976,0,702684942141153280,2016-02-25 02:42:00+00:00
507,17,2018,0,702671118226825216,2016-02-25 01:47:04+00:00
3128,67,11314,66,702598099714314240,2016-02-24 20:56:55+00:00
865,29,2638,0,702539513671897088,2016-02-24 17:04:07+00:00
1385,58,2926,1,702332542343577600,2016-02-24 03:21:41+00:00
948,28,3022,0,702321140488925184,2016-02-24 02:36:23+00:00
694,20,2278,0,702276748847800320,2016-02-23 23:39:59+00:00
1222,32,4389,14,702217446468493312,2016-02-23 19:44:20+00:00
888,24,3156,0,701981390485725184,2016-02-23 04:06:20+00:00
928,31,3534,1,701952816642965504,2016-02-23 02:12:47+00:00
1254,30,3242,0,701889187134500864,2016-02-22 21:59:57+00:00
1505,52,3114,0,701805642395348992,2016-02-22 16:27:58+00:00
416,17,1925,0,701601587219795968,2016-02-22 02:57:08+00:00
838,28,2576,1,701570477911896064,2016-02-22 00:53:31+00:00
549,15,2449,0,701545186879471616,2016-02-21 23:13:01+00:00
4627,83,11256,80,701214700881756160,2016-02-21 01:19:47+00:00
510,13,2037,0,700890391244103680,2016-02-20 03:51:05+00:00
555,12,2395,0,700864154249383936,2016-02-20 02:06:50+00:00
449,21,2269,3,700847567345688576,2016-02-20 01:00:55+00:00
855,39,2253,1,700796979434098688,2016-02-19 21:39:54+00:00
8416,143,20999,111,700747788515020800,2016-02-19 18:24:26+00:00
721,23,2388,2,700518061187723264,2016-02-19 03:11:35+00:00
521,23,2103,0,700505138482569216,2016-02-19 02:20:14+00:00
1624,46,3779,0,700462010979500032,2016-02-18 23:28:52+00:00
653,26,2426,0,700167517596164096,2016-02-18 03:58:39+00:00
608,17,2053,0,700151421916807168,2016-02-18 02:54:41+00:00
2429,50,6909,34,700143752053182464,2016-02-18 02:24:13+00:00
611,32,2445,1,700062718104104960,2016-02-17 21:02:13+00:00
528,11,1912,0,700029284593901568,2016-02-17 18:49:22+00:00
1198,31,3028,0,700002074055016448,2016-02-17 17:01:14+00:00
848,12,2773,0,699801817392291840,2016-02-17 03:45:29+00:00
469,9,2058,0,699788877217865728,2016-02-17 02:54:04+00:00
1107,16,2501,0,699779630832685056,2016-02-17 02:17:19+00:00
538,22,1802,1,699775878809702400,2016-02-17 02:02:25+00:00
4150,117,9441,1,699691744225525760,2016-02-16 20:28:06+00:00
2396,57,5500,0,699446877801091072,2016-02-16 04:15:05+00:00
464,9,2026,1,699434518667751424,2016-02-16 03:25:58+00:00
288,8,1251,0,699423671849451520,2016-02-16 02:42:52+00:00
569,20,1929,0,699413908797464576,2016-02-16 02:04:04+00:00
391,12,1750,0,699370870310113280,2016-02-15 23:13:03+00:00
783,7,2894,2,699323444782047232,2016-02-15 20:04:36+00:00
562,27,2084,0,699088579889332224,2016-02-15 04:31:20+00:00
570,14,2256,0,699079609774645248,2016-02-15 03:55:41+00:00
1076,51,2713,0,699072405256409088,2016-02-15 03:27:04+00:00
1618,28,3423,0,699060279947165696,2016-02-15 02:38:53+00:00
1088,15,2398,0,699036661657767936,2016-02-15 01:05:02+00:00
876,19,3074,1,698989035503689728,2016-02-14 21:55:47+00:00
826,24,2480,0,698953797952008192,2016-02-14 19:35:46+00:00
552,14,2335,0,698907974262222848,2016-02-14 16:33:40+00:00
616,12,2266,0,698710712454139904,2016-02-14 03:29:49+00:00
335,14,1324,2,698703483621523456,2016-02-14 03:01:06+00:00
312,11,1199,0,698635131305795584,2016-02-13 22:29:29+00:00
558,19,2150,0,698549713696649216,2016-02-13 16:50:04+00:00
395,16,1704,0,698355670425473024,2016-02-13 03:59:01+00:00
870,22,2073,2,698342080612007936,2016-02-13 03:05:01+00:00
1794,38,4395,1,698262614669991936,2016-02-12 21:49:15+00:00
5440,117,15499,169,698195409219559424,2016-02-12 17:22:12+00:00
674,14,2588,0,698178924120031232,2016-02-12 16:16:41+00:00
305,9,1408,0,697995514407682048,2016-02-12 04:07:53+00:00
1168,32,3015,1,697990423684476928,2016-02-12 03:47:39+00:00
614,29,2198,0,697943111201378304,2016-02-12 00:39:39+00:00
1054,38,2778,0,697881462549430272,2016-02-11 20:34:41+00:00
497,11,1599,0,697630435728322560,2016-02-11 03:57:11+00:00
921,12,2890,1,697616773278015488,2016-02-11 03:02:54+00:00
1133,36,2770,0,697596423848730624,2016-02-11 01:42:02+00:00
452,18,1882,1,697575480820686848,2016-02-11 00:18:49+00:00
991,50,1877,1,697516214579523584,2016-02-10 20:23:19+00:00
599,14,2232,0,697482927769255936,2016-02-10 18:11:03+00:00
1268,28,3163,0,697463031882764288,2016-02-10 16:51:59+00:00
1713,35,4343,2,697270446429966336,2016-02-10 04:06:43+00:00
901,21,3037,0,697259378236399616,2016-02-10 03:22:44+00:00
1053,30,2844,2,697255105972801536,2016-02-10 03:05:46+00:00
616,22,2324,0,697242256848379904,2016-02-10 02:14:42+00:00
936,30,2915,0,696900204696625152,2016-02-09 03:35:31+00:00
615,13,2167,0,696894894812565504,2016-02-09 03:14:25+00:00
1628,23,4441,0,696886256886657024,2016-02-09 02:40:05+00:00
637,15,2258,0,696877980375769088,2016-02-09 02:07:12+00:00
328,13,1370,0,696754882863349760,2016-02-08 17:58:03+00:00
834,22,1887,0,696744641916489728,2016-02-08 17:17:22+00:00
583,13,2172,0,696713835009417216,2016-02-08 15:14:57+00:00
1563,18,3632,0,696518437233913856,2016-02-08 02:18:30+00:00
127,34,1135,0,696490539101908992,2016-02-08 00:27:39+00:00
925,41,2306,0,696488710901260288,2016-02-08 00:20:23+00:00
1051,21,2923,0,696405997980676096,2016-02-07 18:51:43+00:00
584,16,1775,0,696100768806522880,2016-02-06 22:38:50+00:00
1053,16,2756,0,695816827381944320,2016-02-06 03:50:33+00:00
706,25,2914,0,695794761660297216,2016-02-06 02:22:53+00:00
664,45,1708,0,695767669421768704,2016-02-06 00:35:13+00:00
1890,34,4195,1,695629776980148224,2016-02-05 15:27:17+00:00
1651,39,4086,0,695446424020918272,2016-02-05 03:18:42+00:00
3237,100,7981,64,695409464418041856,2016-02-05 00:51:51+00:00
1297,34,3333,1,695314793360662528,2016-02-04 18:35:39+00:00
550,13,2453,0,695095422348574720,2016-02-04 04:03:57+00:00
992,24,2605,2,695074328191332352,2016-02-04 02:40:08+00:00
528,11,1475,0,695064344191721472,2016-02-04 02:00:27+00:00
716,28,2430,0,695051054296211456,2016-02-04 01:07:39+00:00
817,20,2491,1,694925794720792576,2016-02-03 16:49:55+00:00
834,33,2533,0,694905863685980160,2016-02-03 15:30:43+00:00
13058,168,32968,133,694669722378485760,2016-02-02 23:52:22+00:00
251,8,1386,0,694356675654983680,2016-02-02 03:08:26+00:00
540,9,1879,0,694352839993344000,2016-02-02 02:53:12+00:00
432,10,1460,0,694342028726001664,2016-02-02 02:10:14+00:00
449,26,1818,0,694329668942569472,2016-02-02 01:21:07+00:00
1850,18,3811,0,694206574471057408,2016-02-01 17:11:59+00:00
842,16,2707,0,694183373896572928,2016-02-01 15:39:48+00:00
924,45,3135,0,694001791655137280,2016-02-01 03:38:15+00:00
358,11,1731,0,693993230313091072,2016-02-01 03:04:14+00:00
328,12,1620,0,693942351086120960,2016-01-31 23:42:03+00:00
517,23,2474,0,693647888581312512,2016-01-31 04:11:58+00:00
115,10,1263,0,693644216740769792,2016-01-31 03:57:23+00:00
376,17,2346,0,693642232151285760,2016-01-31 03:49:30+00:00
719,26,2259,0,693629975228977152,2016-01-31 03:00:47+00:00
337,8,1418,0,693622659251335168,2016-01-31 02:31:43+00:00
1777,65,4655,4,693590843962331136,2016-01-31 00:25:18+00:00
222,5,1516,0,693582294167244800,2016-01-30 23:51:19+00:00
566,16,1626,0,693486665285931008,2016-01-30 17:31:20+00:00
1122,32,3082,0,693280720173801472,2016-01-30 03:52:58+00:00
731,12,2199,0,693267061318012928,2016-01-30 02:58:42+00:00
452,15,2042,0,693262851218264064,2016-01-30 02:41:58+00:00
670,24,2651,0,693231807727280128,2016-01-30 00:38:37+00:00
2890,44,7255,2,693155686491000832,2016-01-29 19:36:08+00:00
549,12,1561,3,693109034023534592,2016-01-29 16:30:45+00:00
404,13,1699,1,693095443459342336,2016-01-29 15:36:45+00:00
696,15,2495,1,692919143163629568,2016-01-29 03:56:12+00:00
790,30,2234,0,692905862751522816,2016-01-29 03:03:25+00:00
536,12,1612,0,692901601640583168,2016-01-29 02:46:29+00:00
714,15,2082,0,692894228850999296,2016-01-29 02:17:12+00:00
795,15,2655,0,692828166163931136,2016-01-28 21:54:41+00:00
3294,57,6271,0,692752401762250752,2016-01-28 16:53:37+00:00
1392,28,4028,0,692568918515392512,2016-01-28 04:44:32+00:00
1232,75,2904,0,692535307825213440,2016-01-28 02:30:58+00:00
368,13,1698,1,692530551048294400,2016-01-28 02:12:04+00:00
197,17,1367,0,692423280028966912,2016-01-27 19:05:49+00:00
3131,93,8642,68,692417313023332352,2016-01-27 18:42:06+00:00
744,15,2332,0,692187005137076224,2016-01-27 03:26:56+00:00
718,27,1970,0,692158366030913536,2016-01-27 01:33:08+00:00
354,21,1510,0,692142790915014656,2016-01-27 00:31:15+00:00
1130,23,3118,0,692041934689402880,2016-01-26 17:50:29+00:00
870,23,2671,0,692017291282812928,2016-01-26 16:12:33+00:00
1489,30,3647,0,691820333922455552,2016-01-26 03:09:55+00:00
3822,110,7482,3,691793053716221952,2016-01-26 01:21:31+00:00
884,33,2596,0,691756958957883392,2016-01-25 22:58:05+00:00
459,9,1795,0,691675652215414784,2016-01-25 17:35:00+00:00
500,10,2197,0,691483041324204032,2016-01-25 04:49:38+00:00
1020,30,3723,0,691459709405118464,2016-01-25 03:16:56+00:00
751,18,2433,0,691444869282295808,2016-01-25 02:17:57+00:00
6901,92,17818,38,691416866452082688,2016-01-25 00:26:41+00:00
599,13,2381,0,691321916024623104,2016-01-24 18:09:23+00:00
792,23,2754,0,691096613310316544,2016-01-24 03:14:07+00:00
305,16,1605,0,691090071332753408,2016-01-24 02:48:07+00:00
2610,94,5445,2,690989312272396288,2016-01-23 20:07:44+00:00
1112,20,3310,0,690959652130045952,2016-01-23 18:09:53+00:00
1747,27,3766,2,690938899477221376,2016-01-23 16:47:25+00:00
906,13,3025,1,690932576555528192,2016-01-23 16:22:17+00:00
1150,26,3493,0,690735892932222976,2016-01-23 03:20:44+00:00
465,20,1996,0,690728923253055488,2016-01-23 02:53:03+00:00
746,23,2149,0,690690673629138944,2016-01-23 00:21:03+00:00
248,10,1199,0,690649993829576704,2016-01-22 21:39:24+00:00
14,4,279,0,690607260360429568,2016-01-22 18:49:36+00:00
546,13,1783,0,690597161306841088,2016-01-22 18:09:28+00:00
406,15,1741,1,690400367696297984,2016-01-22 05:07:29+00:00
760,23,2967,1,690374419777196032,2016-01-22 03:24:22+00:00
791,31,2444,2,690360449368465408,2016-01-22 02:28:52+00:00
461,12,1368,0,690348396616552448,2016-01-22 01:40:58+00:00
370,17,1537,1,690248561355657216,2016-01-21 19:04:15+00:00
922,32,2578,0,690021994562220032,2016-01-21 04:03:58+00:00
659,19,2298,0,690015576308211712,2016-01-21 03:38:27+00:00
1534,25,3383,1,690005060500217856,2016-01-21 02:56:40+00:00
329,10,1304,0,689999384604450816,2016-01-21 02:34:07+00:00
405,21,1348,0,689993469801164800,2016-01-21 02:10:37+00:00
409,12,1264,0,689977555533848576,2016-01-21 01:07:23+00:00
622,17,2255,1,689905486972461056,2016-01-20 20:21:00+00:00
1043,23,2794,0,689877686181715968,2016-01-20 18:30:32+00:00
688,10,2015,0,689835978131935232,2016-01-20 15:44:48+00:00
850,31,2994,0,689661964914655232,2016-01-20 04:13:20+00:00
3464,84,9516,34,689659372465688576,2016-01-20 04:03:02+00:00
580,14,2039,0,689623661272240128,2016-01-20 01:41:08+00:00
5010,129,10742,0,689599056876867584,2016-01-20 00:03:21+00:00
404,8,1897,0,689557536375177216,2016-01-19 21:18:22+00:00
1295,34,3122,0,689517482558820352,2016-01-19 18:39:13+00:00
846,36,2068,0,689289219123089408,2016-01-19 03:32:10+00:00
1004,22,3014,1,689283819090870272,2016-01-19 03:10:43+00:00
638,20,1821,0,689280876073582592,2016-01-19 02:59:01+00:00
225,7,1051,0,689275259254616064,2016-01-19 02:36:42+00:00
972,44,2346,1,689255633275777024,2016-01-19 01:18:43+00:00
897,12,2854,0,689154315265683456,2016-01-18 18:36:07+00:00
454,8,1863,1,689143371370250240,2016-01-18 17:52:38+00:00
772,14,2493,0,688916208532455424,2016-01-18 02:49:58+00:00
707,28,1941,0,688908934925697024,2016-01-18 02:21:04+00:00
710,9,1921,0,688898160958271488,2016-01-18 01:38:15+00:00
619,30,2058,3,688894073864884224,2016-01-18 01:22:00+00:00
321,6,1276,0,688828561667567616,2016-01-17 21:01:41+00:00
170,9,886,0,688804835492233216,2016-01-17 19:27:24+00:00
604,19,2050,0,688789766343622656,2016-01-17 18:27:32+00:00
627,22,2396,0,688547210804498432,2016-01-17 02:23:42+00:00
657,13,2147,0,688519176466644992,2016-01-17 00:32:18+00:00
4074,49,8530,27,688385280030670848,2016-01-16 15:40:14+00:00
751,18,2076,1,688211956440801280,2016-01-16 04:11:31+00:00
527,15,1977,0,688179443353796608,2016-01-16 02:02:19+00:00
697,26,2606,0,688116655151435776,2016-01-15 21:52:49+00:00
322,18,1594,1,688064179421470720,2016-01-15 18:24:18+00:00
2248,107,5009,0,687841446767013888,2016-01-15 03:39:15+00:00
1009,25,2515,0,687826841265172480,2016-01-15 02:41:12+00:00
862,18,2279,0,687818504314159104,2016-01-15 02:08:05+00:00
657,15,2197,0,687807801670897664,2016-01-15 01:25:33+00:00
594,15,1616,0,687732144991551488,2016-01-14 20:24:55+00:00
764,19,2239,0,687704180304273408,2016-01-14 18:33:48+00:00
470,15,1802,0,687664829264453632,2016-01-14 15:57:26+00:00
527,27,1757,0,687494652870668288,2016-01-14 04:41:12+00:00
221,12,1473,0,687480748861947904,2016-01-14 03:45:57+00:00
481,35,1826,0,687476254459715584,2016-01-14 03:28:06+00:00
490,16,1907,2,687460506001633280,2016-01-14 02:25:31+00:00
551,43,1746,0,687399393394311168,2016-01-13 22:22:41+00:00
8333,102,18622,105,687317306314240000,2016-01-13 16:56:30+00:00
1726,44,4000,0,687312378585812992,2016-01-13 16:36:55+00:00
2049,68,4964,0,687127927494963200,2016-01-13 04:23:58+00:00
461,12,2016,0,687124485711986688,2016-01-13 04:10:18+00:00
2225,25,5348,0,687109925361856512,2016-01-13 03:12:26+00:00
870,23,2169,0,687102708889812992,2016-01-13 02:43:46+00:00
551,17,2072,0,687096057537363968,2016-01-13 02:17:20+00:00
2899,38,7976,12,686947101016735744,2016-01-12 16:25:26+00:00
1256,22,3237,0,686760001961103360,2016-01-12 04:01:58+00:00
1316,55,3196,3,686749460672679936,2016-01-12 03:20:05+00:00
1087,9,3799,0,686730991906516992,2016-01-12 02:06:41+00:00
729,28,2607,0,686683045143953408,2016-01-11 22:56:10+00:00
1237,34,3406,0,686618349602762752,2016-01-11 18:39:05+00:00
490,13,1747,1,686606069955735552,2016-01-11 17:50:18+00:00
631,26,1588,1,686394059078897664,2016-01-11 03:47:50+00:00
791,19,3005,0,686386521809772544,2016-01-11 03:17:53+00:00
514,15,2043,0,686377065986265088,2016-01-11 02:40:19+00:00
598,24,1993,0,686358356425093120,2016-01-11 01:25:58+00:00
1521,44,3709,0,686286779679375360,2016-01-10 20:41:33+00:00
665,18,2063,0,686050296934563840,2016-01-10 05:01:51+00:00
104,20,1060,0,686035780142297088,2016-01-10 04:04:10+00:00
1037,41,2839,0,686034024800862208,2016-01-10 03:57:12+00:00
363,11,2274,1,686007916130873344,2016-01-10 02:13:27+00:00
562,20,1678,0,686003207160610816,2016-01-10 01:54:44+00:00
477,18,1935,0,685973236358713344,2016-01-09 23:55:38+00:00
533,23,1497,0,685943807276412928,2016-01-09 21:58:42+00:00
2582,89,6891,0,685906723014619136,2016-01-09 19:31:20+00:00
110,15,1884,0,685681090388975616,2016-01-09 04:34:45+00:00
507,15,2178,0,685667379192414208,2016-01-09 03:40:16+00:00
1330,37,2971,0,685663452032069632,2016-01-09 03:24:40+00:00
695,24,2687,0,685641971164143616,2016-01-09 01:59:19+00:00
14088,174,30325,29,685547936038666240,2016-01-08 19:45:39+00:00
1043,30,2803,0,685532292383666176,2016-01-08 18:43:29+00:00
3575,48,8672,35,685325112850124800,2016-01-08 05:00:14+00:00
578,14,2440,0,685321586178670592,2016-01-08 04:46:13+00:00
944,25,3026,0,685315239903100928,2016-01-08 04:21:00+00:00
395,15,1923,0,685307451701334016,2016-01-08 03:50:03+00:00
1071,44,2833,0,685268753634967552,2016-01-08 01:16:17+00:00
588,13,2137,0,685198997565345792,2016-01-07 20:39:06+00:00
1273,31,3776,1,685169283572338688,2016-01-07 18:41:01+00:00
326,16,2216,0,684969860808454144,2016-01-07 05:28:35+00:00
2807,67,6284,13,684959798585110528,2016-01-07 04:48:36+00:00
944,19,2962,0,684940049151070208,2016-01-07 03:30:07+00:00
417,18,3215,0,684926975086034944,2016-01-07 02:38:10+00:00
1320,23,3214,0,684914660081053696,2016-01-07 01:49:14+00:00
463,17,1717,0,684902183876321280,2016-01-07 00:59:40+00:00
723,32,1920,0,684880619965411328,2016-01-06 23:33:58+00:00
19629,323,32296,385,684830982659280896,2016-01-06 20:16:44+00:00
900,16,2512,1,684800227459624960,2016-01-06 18:14:31+00:00
3164,47,8163,2,684594889858887680,2016-01-06 04:38:35+00:00
1274,25,3804,0,684588130326986752,2016-01-06 04:11:43+00:00
1101,53,2756,0,684567543613382656,2016-01-06 02:49:55+00:00
854,45,2434,0,684538444857667584,2016-01-06 00:54:18+00:00
1069,42,3562,0,684481074559381504,2016-01-05 21:06:19+00:00
502,10,1811,1,684460069371654144,2016-01-05 19:42:51+00:00
2943,43,7468,0,684241637099323392,2016-01-05 05:14:53+00:00
183,6,1140,0,684225744407494656,2016-01-05 04:11:44+00:00
1239,24,3511,2,684222868335505408,2016-01-05 04:00:18+00:00
944,31,1981,0,684200372118904832,2016-01-05 02:30:55+00:00
455,33,1759,0,684195085588783104,2016-01-05 02:09:54+00:00
1046,16,3214,1,684188786104872960,2016-01-05 01:44:52+00:00
592,6,1863,0,684177701129875456,2016-01-05 01:00:50+00:00
1368,30,2736,0,684147889187209216,2016-01-04 23:02:22+00:00
425,23,1860,0,684122891630342144,2016-01-04 21:23:02+00:00
1296,27,3781,1,684097758874210304,2016-01-04 19:43:10+00:00
1019,14,3510,0,683857920510050304,2016-01-04 03:50:08+00:00
315,19,1790,1,683852578183077888,2016-01-04 03:28:54+00:00
850,43,2410,1,683849932751646720,2016-01-04 03:18:23+00:00
1019,24,2407,0,683834909291606016,2016-01-04 02:18:42+00:00
970,22,2582,0,683828599284170752,2016-01-04 01:53:37+00:00
1218,23,3067,0,683773439333797888,2016-01-03 22:14:26+00:00
2995,66,5966,0,683742671509258240,2016-01-03 20:12:10+00:00
2608,55,6779,67,683515932363329536,2016-01-03 05:11:12+00:00
872,18,2928,1,683498322573824000,2016-01-03 04:01:13+00:00
901,21,2442,0,683481228088049664,2016-01-03 02:53:17+00:00
620,11,2238,0,683462770029932544,2016-01-03 01:39:57+00:00
1455,27,3571,0,683449695444799488,2016-01-03 00:47:59+00:00
2172,41,7037,40,683391852557561856,2016-01-02 20:58:09+00:00
822,15,2663,0,683357973142474752,2016-01-02 18:43:31+00:00
933,17,2640,3,683142553609318400,2016-01-02 04:27:31+00:00
815,21,3141,10,683111407806746624,2016-01-02 02:23:45+00:00
588,17,1995,0,683098815881154560,2016-01-02 01:33:43+00:00
517,19,1854,0,683078886620553216,2016-01-02 00:14:32+00:00
667,10,1995,0,683030066213818368,2016-01-01 21:00:32+00:00
14835,222,33713,124,682962037429899264,2016-01-01 16:30:13+00:00
154,9,1626,0,682808988178739200,2016-01-01 06:22:03+00:00
1016,14,2278,0,682788441537560576,2016-01-01 05:00:24+00:00
398,9,1400,0,682750546109968384,2016-01-01 02:29:49+00:00
333,15,1213,0,682697186228989952,2015-12-31 22:57:47+00:00
987,17,2808,0,682662431982772224,2015-12-31 20:39:41+00:00
534,15,1903,0,682638830361513984,2015-12-31 19:05:54+00:00
1042,30,3175,0,682429480204398592,2015-12-31 05:14:01+00:00
1584,83,6953,21,682406705142087680,2015-12-31 03:43:31+00:00
595,13,2067,0,682393905736888320,2015-12-31 02:52:40+00:00
423,14,1536,0,682389078323662848,2015-12-31 02:33:29+00:00
883,16,2813,0,682303737705140224,2015-12-30 20:54:22+00:00
1077,28,3797,0,682259524040966144,2015-12-30 17:58:40+00:00
1036,20,2962,0,682242692827447296,2015-12-30 16:51:48+00:00
8850,174,16740,146,682088079302213632,2015-12-30 06:37:25+00:00
1525,43,4532,1,682059653698686976,2015-12-30 04:44:28+00:00
847,24,2948,1,682047327939461120,2015-12-30 03:55:29+00:00
1789,40,6046,7,682032003584274432,2015-12-30 02:54:35+00:00
1365,54,2856,1,682003177596559360,2015-12-30 01:00:03+00:00
917,16,2593,0,681981167097122816,2015-12-29 23:32:35+00:00
744,18,2268,0,681891461017812992,2015-12-29 17:36:07+00:00
3680,90,11785,42,681694085539872768,2015-12-29 04:31:49+00:00
399,13,1628,0,681679526984871936,2015-12-29 03:33:58+00:00
819,13,2411,0,681654059175129088,2015-12-29 01:52:46+00:00
416,18,1726,0,681610798867845120,2015-12-28 23:00:52+00:00
